"","Soil_1a","Soil_1b","Soil_1c","Soil_2a","Soil_2b","Soil_2c","Soil_3a","Soil_4a","Soil_4b","Water","Zymo_mock"
"Anabaena_PCC-7122",0,0,0,0,0,0,0,0.963391136801542,0.734753857457752,0,0
"Anabaena_XPORK15F",0,0,0,0,0,0,2.07900207900208,0,0,0,0
"Cuspidothrix_LMECYA_163",0,0,0,0,0,0,2.07900207900208,0,0,0,0
"Gloeotrichia_SAG_32.84",0,0,0,0,0,0,6.23700623700624,2.89017341040462,0.734753857457752,0,0
"Nodularia_PCC-9350",0,0,0,0,0,0,0,7.70712909441233,8.81704628949302,0,0
"Nostoc_PCC-73102",0,0,0,3.21543408360129,0,1.3351134846462,0,0.963391136801542,0,0,0
"Nostoc_PCC-7524",0,0,0,0,0,0,0,7.70712909441233,6.61278471711977,0,0
"Nostocaceae_unclassified",0,0,0,0,0,0,4.15800415800416,19.2678227360308,5.87803085966201,0,0
"Sphaerospermopsis_BCCUSP55",0,0,0,0,0,0,0,0.963391136801542,0,0,0
"Nostocales_unclassified",0,0,0,0,0,0,6.23700623700624,0,0,0,0
"Oscillatoria_PCC-10802",0,0,0,0,0,0,6.23700623700624,0,0,0,0
"Phormidium_ETS-05",0,0,0,0,0,0,2.07900207900208,0,0,0,0
"Trichocoleus_SAG_26.92",0,0,0,3.21543408360129,0,0,0,0,0,0,0
"Tychonema_CCAP_1459-11B",1.81159420289855,0,0,3292.60450160772,0,819.759679572764,4.15800415800416,0,0,0,0
"Leptolyngbya_EcFYyyy-00",0,0,0,24.1157556270097,0,6.67556742323098,0,0,0,0,0
"Leptolyngbya_LEGE-06070",0,0,0,0,0,0,0,0,1.4695077149155,0,0
"Phormidium_SAG_37.90",0,0,0,3.21543408360129,0,1.3351134846462,0,0,0,0,0
"Oxyphotobacteria_unclassified",0,0,1.70648464163823,11.2540192926045,76.9230769230785,0,8.31600831600832,1.92678227360308,0.734753857457752,0,0
"Nodosilinea_PCC-7104",0,0,0,8.03858520900322,0,4.00534045393859,6.23700623700624,0,0,0,0
"Pseudanabaena_PCC-7429",0,0,0,0,0,0,4.15800415800416,0,0,0,0
"Cyanobium_PCC-6307",0,0,0,0,0,0,14.5530145530146,0,0,0,0
"Sericytochromatia_ge",1.81159420289855,0,1.70648464163823,9.64630225080386,0,20.0267022696929,2.07900207900208,39.4990366088632,44.0852314474651,0,0
"Dadabacteriales_ge",0,0,0,0,0,0,0,17.3410404624277,18.3688464364438,0,0
"Deinococcaceae_unclassified",0,0,0,0,0,1.3351134846462,0,0,0,0,0
"Deinococcus",0,0,1.70648464163823,1.60771704180064,0,0,0,0,0.734753857457752,22.2222222222223,0
"Truepera",0,0,0,19.2926045016077,0,10.6809078771696,0,1.92678227360308,2.20426157237326,0,0
"Meiothermus",0,0,0,0,0,0,6.23700623700624,0,0,14.8148148148148,0
"Thermus",0,0,0,0,0,0,0,0,0,207.407407407408,0
