"","Soil_1a","Soil_1b","Soil_1c","Soil_2a","Soil_2b","Soil_2c","Soil_3a","Soil_4a","Soil_4b","Water","Zymo_mock"
"Lineage_IIb",1.81159420289855,0,11.9453924914676,8.03858520900322,0,16.0213618157543,8.31600831600832,11.5606936416185,6.61278471711977,0,0
"Lineage_IIc",1.81159420289855,0,0,0,0,0,4.15800415800416,0.963391136801542,2.93901542983101,0,0
"Entotheonellia",144.927536231884,0,133.105802047782,172.025723472669,0,110.814419225634,0,134.874759152216,180.014695077149,7.40740740740742,0
"Campylobacteria",0,0,0,0,0,0,0,0,1.4695077149155,0,0
"FBP_cl",1.81159420289855,0,3.41296928327645,62.7009646302251,0,76.1014686248331,0,0,2.93901542983101,0,0
"FCPU426_cl",0,0,0,0,0,0,0,0.963391136801542,3.67376928728876,0,0
"Chitinivibrionia",0,0,0,0,0,0,6.23700623700624,0.963391136801542,2.20426157237326,0,0
"Fibrobacteria",3.6231884057971,0,1.70648464163823,11.2540192926045,0,9.34579439252337,0,48.1695568400771,33.0639235855988,0,0
"Bacilli",54.3478260869565,0,139.931740614335,160.771704180064,0,106.809078771696,16.6320166320166,1210.01926782274,784.717119764879,3992.5925925926,9080.50513022889
"Clostridia",3.6231884057971,0,22.1843003412969,65.9163987138264,0,28.0373831775701,33.2640332640333,232.177263969172,124.17340191036,1496.2962962963,0
"Erysipelotrichia",0,0,0,0,0,0,0,0,0,22.2222222222223,0
"Firmicutes_unclassified",0,0,0,0,0,0,0,1.92678227360308,0.734753857457752,0,0
"Negativicutes",0,0,0,4.82315112540193,0,0,4.15800415800416,6.74373795761079,8.81704628949302,148.148148148148,0
"Fusobacteriia",0,0,0,0,0,0,0,0,0.734753857457752,59.2592592592594,0
"GAL15_cl",0,0,0,0,0,0,0,0.963391136801542,0,0,0
"AKAU4049",0,0,0,131.832797427653,0,197.596795727637,0,62.6204238921002,51.4327700220426,0,0
